timestamp_epoch_s,VNYMR,SensorID,MCUtime,Yaw,Pitch,Roll,MagX,MagY,MagZ,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
1764267067.0943708,$VNYMR,2,261013620,0,0,0,-0.486,-0.425,0.089,-6.693,4.052,-1.609,-2.199,-5.004,3.970
1764267067.1522746,$VNYMR,3,261070290,0,0,0,-0.302,-0.416,0.025,-0.680,-0.530,-8.630,-1.494,-4.191,3.277
1764267067.2065635,$VNYMR,1,261124829,0,0,0,-0.733,0.078,0.323,-5.437,16.546,-3.199,3.649,-1.291,1.219
1764267067.2611687,$VNYMR,2,261179069,0,0,0,-0.488,-0.351,0.211,0.427,6.900,6.919,-3.949,-4.539,3.218
1764267067.3178382,$VNYMR,3,261236352,0,0,0,-0.377,-0.295,0.185,-3.020,6.380,11.850,-6.476,-7.293,2.417
1764267067.3711712,$VNYMR,1,261290349,0,0,0,-0.616,0.118,0.451,5.503,1.733,-7.228,0.062,-5.004,0.877
1764267067.4252465,$VNYMR,2,261343696,0,0,0,-0.345,-0.417,0.240,5.269,8.411,-0.233,-4.358,-2.801,1.535
1764267067.481844,$VNYMR,3,261400331,0,0,0,-0.235,-0.391,0.233,2.300,7.810,-1.720,-5.138,-2.231,2.268
1764267067.5357683,$VNYMR,1,261454723,0,0,0,-0.517,-0.151,0.200,0.019,4.936,-1.512,-5.004,-0.237,1.204
1764267067.5891287,$VNYMR,2,261508311,0,0,0,-0.402,-0.408,-0.204,5.503,4.823,5.736,-5.004,-0.252,0.592
1764267067.6453836,$VNYMR,3,261564170,0,0,0,-0.296,-0.410,-0.126,7.350,3.230,3.440,-7.438,0.455,0.152
1764267067.6990545,$VNYMR,1,261617877,0,0,0,-0.606,-0.089,-0.284,2.961,9.469,2.908,-5.004,-3.863,2.320
1764267067.752432,$VNYMR,2,261671563,0,0,0,-0.475,0.120,-0.264,4.732,-6.424,3.805,-5.004,-0.929,1.241
1764267067.8084817,$VNYMR,3,261727751,0,0,0,-0.354,0.013,-0.370,7.460,-15.360,2.110,-6.843,-0.238,0.081
1764267067.8639722,$VNYMR,1,261781744,0,0,0,-0.801,0.237,-0.345,10.399,-0.608,7.778,-3.215,-1.700,-1.227
1764267067.916965,$VNYMR,2,261836461,0,0,0,-0.564,0.168,-0.127,11.105,-11.356,6.532,-0.354,-1.689,-2.705
1764267067.9741933,$VNYMR,3,261892623,0,0,0,-0.427,0.254,-0.147,8.910,-14.470,6.070,1.610,-1.971,-4.075
1764267068.0275257,$VNYMR,1,261946727,0,0,0,-0.872,0.080,-0.052,4.700,3.744,2.766,2.682,-2.047,0.428
1764267068.0819123,$VNYMR,2,262000245,0,0,0,-0.627,-0.154,0.148,5.192,1.902,-5.131,3.703,-4.134,-4.571
1764267068.1380017,$VNYMR,3,262057080,0,0,0,-0.530,-0.023,0.036,2.630,6.520,-7.160,4.533,-3.627,-3.522
1764267068.1978414,$VNYMR,1,262116050,0,0,0,-0.822,0.264,0.372,-4.594,-9.468,-9.716,0.753,-4.595,5.004
1764267068.252666,$VNYMR,2,262170924,0,0,0,-0.399,-0.026,0.452,-3.685,-3.785,-7.492,5.004,-4.281,-0.854
1764267068.3091016,$VNYMR,3,262227737,0,0,0,-0.347,-0.092,0.347,-1.260,-13.860,-9.320,5.478,-3.701,-0.677
1764267068.3644807,$VNYMR,1,262282534,0,0,0,-0.661,0.565,0.306,-3.273,-19.600,-8.342,-1.872,-5.004,-4.209
1764267068.4178874,$VNYMR,2,262336979,0,0,0,-0.360,0.230,0.321,-0.683,-17.240,-7.369,5.004,-1.252,-4.788
1764267068.4755828,$VNYMR,3,262393400,0,0,0,-0.186,0.280,0.319,-2.460,-18.300,-10.100,5.544,-0.944,-5.414
1764267068.5301924,$VNYMR,1,262448087,0,0,0,-0.934,0.474,-0.053,8.121,-11.070,6.139,5.004,2.543,-3.945
1764267068.5843024,$VNYMR,2,262502723,0,0,0,-0.603,0.090,0.105,8.943,-4.668,2.460,4.593,0.299,-5.004
1764267068.640266,$VNYMR,3,262559426,0,0,0,-0.442,0.211,0.119,7.750,-4.240,1.100,3.954,0.348,-4.564
1764267068.6923006,$VNYMR,1,262612869,0,0,0,-0.891,0.153,0.114,5.148,7.947,-0.361,4.660,-2.661,-2.611
1764267068.7479022,$VNYMR,2,262665681,0,0,0,-0.597,-0.136,0.207,7.177,0.386,0.480,1.848,-2.163,-2.118
1764267068.80472,$VNYMR,3,262723131,0,0,0,-0.501,-0.029,0.135,6.410,-2.970,-0.560,1.630,-2.440,-2.623
1764267068.8575299,$VNYMR,1,262777093,0,0,0,-0.774,0.200,0.344,5.178,5.195,-2.293,3.205,-3.621,-0.384
1764267068.9117508,$VNYMR,2,262830470,0,0,0,-0.402,-0.292,0.339,1.535,0.027,-1.527,0.996,-2.246,-4.154
1764267068.968971,$VNYMR,3,262886715,0,0,0,-0.298,-0.229,0.343,-2.060,-0.150,-1.720,0.041,-3.013,-5.061
1764267069.0235643,$VNYMR,1,262941529,0,0,0,-0.528,0.235,0.489,-5.894,2.806,-6.944,2.133,-3.217,-1.075
1764267069.0780869,$VNYMR,2,262996091,0,0,0,-0.056,-0.473,0.332,-6.306,11.969,2.513,-3.122,-0.913,-3.298
1764267069.1357405,$VNYMR,3,263053157,0,0,0,0.036,-0.395,0.303,-7.220,13.800,4.170,-3.238,-2.239,-2.537
1764267069.1898344,$VNYMR,1,263108280,0,0,0,-0.196,0.031,0.370,-11.002,5.908,-6.072,-5.004,-3.757,0.704
1764267069.2445104,$VNYMR,2,263162327,0,0,0,0.079,-0.527,-0.094,-5.867,6.436,8.158,-3.994,-3.175,-0.353
1764267069.3012264,$VNYMR,3,263219913,0,0,0,0.205,-0.494,-0.004,-6.780,4.250,9.270,-5.890,-3.339,-1.040
1764267069.3555684,$VNYMR,1,263273783,0,0,0,-0.102,-0.098,-0.055,-10.655,7.038,5.874,-3.422,-5.004,0.763
1764267069.4099035,$VNYMR,2,263328069,0,0,0,-0.068,-0.253,-0.433,-4.215,2.145,15.854,-3.984,-4.215,-1.970
1764267069.4661891,$VNYMR,3,263384960,0,0,0,0.117,-0.209,-0.458,-5.330,4.120,16.350,-4.511,-4.950,-2.047
1764267069.520084,$VNYMR,1,263438730,0,0,0,-0.453,-0.005,-0.382,-2.170,8.093,5.650,-2.274,-5.004,2.742
1764267069.5735173,$VNYMR,2,263492613,0,0,0,-0.419,0.049,-0.356,4.532,-4.745,9.288,-2.584,-4.596,-1.336
1764267069.6313167,$VNYMR,3,263548930,0,0,0,-0.231,0.119,-0.411,3.770,-4.260,7.980,-2.378,-4.371,-1.320
1764267069.6861756,$VNYMR,1,263603856,0,0,0,-0.794,0.031,-0.219,7.394,0.042,4.050,1.724,-5.004,-1.125
1764267069.7406573,$VNYMR,2,263658706,0,0,0,-0.621,-0.065,-0.106,6.564,-0.798,1.609,1.399,-3.462,-1.606
1764267069.7977417,$VNYMR,3,263716180,0,0,0,-0.484,0.061,-0.189,5.260,-0.360,1.570,2.194,-3.835,-1.331
1764267069.850709,$VNYMR,1,263770287,0,0,0,-0.857,0.076,0.131,7.344,3.101,-3.253,5.004,-3.790,-0.095
1764267069.9045036,$VNYMR,2,263823186,0,0,0,-0.590,-0.139,0.232,6.111,-1.372,-2.819,3.940,-3.067,-0.627
1764267069.9625552,$VNYMR,3,263880279,0,0,0,-0.480,-0.068,0.182,3.880,-1.830,-2.560,2.827,-3.481,-0.045
1764267070.0173938,$VNYMR,1,263935067,0,0,0,-0.836,0.347,0.303,2.949,-7.118,-6.973,3.731,-3.693,-0.082
1764267070.0718837,$VNYMR,2,263990008,0,0,0,-0.480,-0.011,0.388,-0.358,-6.829,-9.620,4.947,-0.203,-3.625
1764267070.128927,$VNYMR,3,264046972,0,0,0,-0.340,0.036,0.357,-1.140,-8.300,-12.230,6.140,0.314,-4.548
1764267070.1828532,$VNYMR,1,264101467,0,0,0,-0.906,0.289,0.159,6.838,1.483,-1.086,5.004,3.559,-5.004
1764267070.2372258,$VNYMR,2,264155594,0,0,0,-0.573,-0.062,0.263,9.651,-2.556,0.513,4.859,1.279,-5.004
1764267070.2939985,$VNYMR,3,264213037,0,0,0,-0.432,0.036,0.270,7.810,-4.220,-0.580,5.305,0.861,-5.976
1764267070.351731,$VNYMR,1,264271040,0,0,0,-0.795,0.177,0.321,6.587,4.035,-1.949,4.965,-1.206,-4.894
1764267070.4065514,$VNYMR,2,264324292,0,0,0,-0.430,-0.306,0.347,4.073,3.643,-1.871,3.036,0.002,-5.004
1764267070.4642324,$VNYMR,3,264381645,0,0,0,-0.310,-0.246,0.315,0.300,4.030,-2.720,3.305,-0.173,-7.290
1764267070.5183053,$VNYMR,1,264437087,0,0,0,-0.536,0.323,0.492,-5.365,3.508,-12.339,4.677,-4.953,0.872
1764267070.5721984,$VNYMR,2,264490932,0,0,0,-0.081,-0.327,0.413,-0.778,5.742,0.979,0.127,-1.902,-2.475
1764267070.6292226,$VNYMR,3,264547268,0,0,0,0.017,-0.268,0.410,-2.140,7.290,2.670,-1.535,-2.486,-1.969
1764267070.683143,$VNYMR,1,264601710,0,0,0,-0.225,0.325,0.458,-9.572,5.836,-15.482,-1.717,-5.004,1.179
1764267070.7366688,$VNYMR,2,264655672,0,0,0,0.095,-0.486,0.221,-4.636,11.981,2.741,-3.616,-2.684,2.883
1764267070.7934093,$VNYMR,3,264711768,0,0,0,0.244,-0.349,0.275,-5.320,11.940,2.910,-5.522,-3.016,2.901
1764267070.8475602,$VNYMR,1,264766134,0,0,0,-0.193,-0.045,0.293,-6.575,7.978,1.082,-3.085,-2.264,4.137
1764267070.9017735,$VNYMR,2,264820069,0,0,0,-0.051,-0.531,-0.170,0.133,7.735,11.105,-4.657,-3.096,1.424
1764267070.9581292,$VNYMR,3,264876925,0,0,0,0.071,-0.472,-0.191,-0.920,7.570,11.330,-5.169,-3.534,1.114
1764267071.012523,$VNYMR,1,264930742,0,0,0,-0.342,-0.175,-0.196,-5.192,14.118,10.222,-5.004,-5.004,2.584
1764267071.0666742,$VNYMR,2,264985089,0,0,0,-0.347,-0.075,-0.418,0.745,1.172,18.486,-5.004,-4.615,-0.604
1764267071.1238925,$VNYMR,3,265041744,0,0,0,-0.183,-0.094,-0.455,-0.030,2.010,18.550,-7.508,-5.707,-1.082
1764267071.1778026,$VNYMR,1,265096869,0,0,0,-0.760,0.155,-0.360,2.028,-2.025,5.802,-0.589,-0.037,1.658
1764267071.2312493,$VNYMR,2,265150282,0,0,0,-0.583,0.146,-0.136,6.843,-5.039,4.025,-2.343,-2.640,-1.858
1764267071.287283,$VNYMR,3,265206286,0,0,0,-0.429,0.204,-0.198,6.490,-4.780,3.530,-0.045,-2.957,-2.212
1764267071.342065,$VNYMR,1,265260624,0,0,0,-0.890,0.075,-0.100,7.273,1.627,1.932,2.415,-0.443,0.272
1764267071.3973489,$VNYMR,2,265314552,0,0,0,-0.639,-0.042,0.033,8.045,-2.572,-0.349,4.142,-1.944,-1.809
1764267071.453553,$VNYMR,3,265372499,0,0,0,-0.524,0.045,0.014,6.540,-1.090,-0.890,3.473,-2.102,-1.417
1764267071.5064754,$VNYMR,1,265426089,0,0,0,-0.904,0.166,0.131,6.837,-4.419,-5.463,4.297,-3.132,0.668
1764267071.5606656,$VNYMR,2,265479592,0,0,0,-0.595,-0.098,0.235,8.268,-7.625,-8.436,5.004,-1.789,-2.276
1764267071.6182811,$VNYMR,3,265535721,0,0,0,-0.482,-0.014,0.191,7.270,-4.860,-12.160,5.415,-0.190,-3.439
1764267071.6719005,$VNYMR,1,265590982,0,0,0,-0.894,0.175,0.137,9.036,-1.987,3.702,3.921,4.035,-1.836
1764267071.7255232,$VNYMR,2,265644751,0,0,0,-0.608,-0.076,0.200,7.739,-8.846,-1.635,4.636,0.675,-1.508
1764267071.782272,$VNYMR,3,265700644,0,0,0,-0.486,0.002,0.177,7.740,-12.690,-3.580,5.704,0.965,-3.238
1764267071.837016,$VNYMR,1,265755329,0,0,0,-0.897,0.126,0.192,9.345,1.059,2.286,4.559,0.998,-3.719
1764267071.8905592,$VNYMR,2,265809535,0,0,0,-0.561,-0.262,0.234,9.675,-4.082,-0.450,4.861,0.337,-4.645
1764267071.9479818,$VNYMR,3,265866167,0,0,0,-0.475,-0.105,0.166,7.030,-5.880,-2.340,5.229,0.471,-5.601
1764267072.0012121,$VNYMR,1,265920529,0,0,0,-0.688,0.183,0.419,6.665,7.850,-3.663,5.004,-2.615,-3.786
1764267072.0553067,$VNYMR,2,265973725,0,0,0,-0.329,-0.355,0.409,4.831,3.501,-1.136,2.240,-0.526,-4.928
1764267072.112905,$VNYMR,3,266030357,0,0,0,-0.218,-0.305,0.334,2.590,3.370,-1.450,2.106,-0.950,-5.150
1764267072.1688254,$VNYMR,1,266085760,0,0,0,-0.497,0.319,0.506,-1.692,2.671,-4.094,2.257,-2.563,-1.813
1764267072.2225616,$VNYMR,2,266141302,0,0,0,-0.031,-0.371,0.407,-3.526,5.392,-0.039,-0.873,-2.189,-2.730
1764267072.2803915,$VNYMR,3,266197678,0,0,0,0.054,-0.309,0.402,-4.960,6.030,0.550,-1.915,-2.449,-2.386
1764267072.3342123,$VNYMR,1,266252924,0,0,0,-0.195,0.221,0.453,-11.088,1.120,-5.200,-4.483,-2.406,0.890
1764267072.3883896,$VNYMR,2,266306735,0,0,0,0.208,-0.455,0.124,-10.111,10.672,5.165,-3.634,-4.154,-1.043
1764267072.4460332,$VNYMR,3,266363509,0,0,0,0.300,-0.394,0.199,-11.700,12.050,7.280,-3.793,-4.836,-0.627
1764267072.5050378,$VNYMR,1,266423044,0,0,0,-0.068,-0.034,0.122,-10.939,11.610,1.771,-4.311,-4.473,2.829
1764267072.5595574,$VNYMR,2,266477557,0,0,0,0.067,-0.327,-0.354,-3.702,4.807,15.137,-4.105,-5.004,-0.034
1764267072.6159565,$VNYMR,3,266534606,0,0,0,0.228,-0.302,-0.355,-4.640,5.010,15.280,-4.593,-5.737,-0.457
1764267072.670089,$VNYMR,1,266588497,0,0,0,-0.398,-0.076,-0.317,-4.424,14.151,8.878,-2.521,-5.004,2.764
1764267072.7241535,$VNYMR,2,266642612,0,0,0,-0.411,0.036,-0.392,1.302,0.246,14.657,-3.715,-5.004,-1.932
1764267072.7819538,$VNYMR,3,266699215,0,0,0,-0.166,0.019,-0.456,-0.310,2.870,12.890,-3.397,-6.207,-1.662
1764267072.836054,$VNYMR,1,266754495,0,0,0,-0.805,0.117,-0.305,6.900,5.955,4.813,-2.737,-2.828,2.222
1764267072.8894732,$VNYMR,2,266808685,0,0,0,-0.588,0.038,-0.136,6.504,-6.305,0.450,-0.160,-2.785,-0.460
1764267072.9474745,$VNYMR,3,266865107,0,0,0,-0.445,0.160,-0.217,5.630,-8.550,-0.540,3.143,-2.974,-1.492
1764267073.0029788,$VNYMR,1,266919973,0,0,0,-0.833,-0.005,-0.068,8.456,3.371,-2.411,4.490,-1.110,-0.969
1764267073.0565271,$VNYMR,2,266975500,0,0,0,-0.621,-0.137,-0.045,8.722,-0.877,0.145,5.004,-0.092,-0.454
1764267073.113556,$VNYMR,3,267031641,0,0,0,-0.521,-0.055,-0.072,8.220,-1.890,1.430,5.275,-0.714,-0.252
1764267073.1672866,$VNYMR,1,267086058,0,0,0,-0.834,0.022,0.105,8.758,-0.689,-2.396,1.356,1.832,-0.317
1764267073.2197335,$VNYMR,2,267139758,0,0,0,-0.591,-0.216,0.177,10.102,-5.011,-4.286,5.004,-0.108,-2.828
1764267073.2770395,$VNYMR,3,267195888,0,0,0,-0.502,-0.116,0.071,6.110,-2.890,-6.710,7.663,0.371,-3.547
1764267073.3317606,$VNYMR,1,267249541,0,0,0,-0.780,0.087,0.281,9.797,4.458,-1.234,5.004,1.698,-4.395
1764267073.3855307,$VNYMR,2,267304278,0,0,0,-0.556,-0.245,0.222,8.924,-2.335,-0.106,4.288,2.098,-2.056
1764267073.440916,$VNYMR,3,267360626,0,0,0,-0.441,-0.165,0.206,8.260,-2.410,-1.800,4.116,2.086,-2.508
1764267073.4966862,$VNYMR,1,267414391,0,0,0,-0.757,0.099,0.310,6.586,6.345,-0.334,5.004,0.465,-4.070
1764267073.550373,$VNYMR,2,267469211,0,0,0,-0.458,-0.327,0.262,5.573,1.076,-1.103,4.459,0.981,-5.004
1764267073.6060402,$VNYMR,3,267525491,0,0,0,-0.352,-0.261,0.252,2.980,1.730,-2.290,3.518,0.878,-5.936
1764267073.6597264,$VNYMR,1,267578603,0,0,0,-0.558,0.218,0.475,-2.722,7.132,-4.370,5.004,-3.791,-3.629
1764267073.7124891,$VNYMR,2,267632201,0,0,0,-0.139,-0.415,0.387,-1.858,7.431,2.495,-0.411,-1.728,-3.949
1764267073.7698202,$VNYMR,3,267688340,0,0,0,-0.054,-0.346,0.357,-4.100,8.660,4.150,-2.089,-2.342,-3.514
1764267073.8255544,$VNYMR,1,267743061,0,0,0,-0.235,0.169,0.426,-9.501,5.532,-1.366,-2.686,-5.004,0.413
1764267073.8805487,$VNYMR,2,267798069,0,0,0,0.104,-0.523,0.032,-7.246,8.075,10.296,-4.744,-3.442,-1.692
1764267073.9372966,$VNYMR,3,267855621,0,0,0,0.184,-0.460,0.119,-9.380,8.040,14.030,-6.082,-4.704,-1.990
1764267073.9909139,$VNYMR,1,267909814,0,0,0,-0.007,0.043,-0.083,-13.119,5.924,7.997,-1.985,-5.004,0.691
1764267074.0468688,$VNYMR,2,267963624,0,0,0,0.022,-0.185,-0.418,-6.057,0.035,15.391,-5.004,-5.004,-3.181
1764267074.1040053,$VNYMR,3,268021925,0,0,0,0.168,-0.151,-0.452,-6.000,0.000,13.310,-6.256,-4.503,-3.374
1764267074.158991,$VNYMR,1,268076530,0,0,0,-0.426,0.098,-0.470,-3.775,3.489,16.169,-0.217,-5.004,0.273
1764267074.2135541,$VNYMR,2,268131499,0,0,0,-0.389,0.127,-0.345,4.707,-3.803,10.146,-2.493,-4.365,-3.163
1764267074.2703612,$VNYMR,3,268188611,0,0,0,-0.214,0.207,-0.404,5.020,-1.710,8.280,-1.781,-3.845,-1.945
1764267074.325144,$VNYMR,1,268243069,0,0,0,-0.738,0.024,-0.335,9.693,-1.108,3.787,2.999,-2.652,-0.612
1764267074.38061,$VNYMR,2,268297649,0,0,0,-0.593,-0.078,-0.186,7.195,-1.725,-0.242,5.004,-2.492,-3.131
1764267074.4378679,$VNYMR,3,268355949,0,0,0,-0.445,0.119,-0.226,7.310,-0.390,-4.370,4.981,-1.476,-2.512
1764267074.491524,$VNYMR,1,268410378,0,0,0,-0.694,-0.128,0.050,7.640,7.143,-1.354,5.004,1.412,-1.424
1764267074.545678,$VNYMR,2,268464045,0,0,0,-0.572,-0.290,-0.021,7.018,-0.694,-1.321,5.004,0.025,-0.560
1764267074.601549,$VNYMR,3,268520484,0,0,0,-0.472,-0.204,-0.051,7.170,-1.930,-3.120,7.316,0.344,-1.209
1764267074.6590188,$VNYMR,1,268578044,0,0,0,-0.697,-0.025,0.271,8.752,3.103,-2.339,5.004,2.816,-1.442
1764267074.7138963,$VNYMR,2,268631666,0,0,0,-0.473,-0.352,0.233,6.201,2.314,-4.965,5.004,0.511,-3.876
1764267074.7692056,$VNYMR,3,268689086,0,0,0,-0.392,-0.292,0.169,4.560,4.610,-7.630,5.431,0.755,-3.615
1764267074.8237922,$VNYMR,1,268742523,0,0,0,-0.710,0.198,0.432,11.497,8.160,-3.275,5.004,-2.710,-3.818
1764267074.8769994,$VNYMR,2,268796297,0,0,0,-0.400,-0.341,0.317,6.234,1.559,-6.114,-0.217,1.569,-2.575
1764267074.932241,$VNYMR,3,268852239,0,0,0,-0.290,-0.262,0.312,5.180,3.020,-9.480,-0.362,3.268,-2.344
1764267074.987509,$VNYMR,1,268905411,0,0,0,-0.595,-0.004,0.361,4.382,5.676,0.019,-1.317,0.489,-4.706
1764267075.0414703,$VNYMR,2,268959951,0,0,0,-0.351,-0.495,0.122,2.243,5.696,5.729,-0.864,3.049,-3.625
1764267075.0979218,$VNYMR,3,269017018,0,0,0,-0.254,-0.428,0.089,3.390,7.400,9.820,-1.674,2.090,-3.083
1764267075.15159,$VNYMR,1,269070402,0,0,0,-0.315,-0.135,0.222,-3.837,10.011,2.680,-3.424,-3.626,-1.117
1764267075.2051415,$VNYMR,2,269124061,0,0,0,-0.206,-0.502,-0.201,0.298,7.490,9.279,-4.633,-0.686,-1.118
1764267075.2624695,$VNYMR,3,269180158,0,0,0,-0.122,-0.462,-0.191,0.900,5.460,6.690,-4.831,0.564,-1.026
1764267075.3171563,$VNYMR,1,269234985,0,0,0,-0.203,-0.147,-0.085,-5.761,10.009,7.469,-1.049,-2.530,-1.162
1764267075.3710752,$VNYMR,2,269289658,0,0,0,-0.147,-0.301,-0.448,-0.110,2.177,10.512,-4.044,-0.910,-1.058
1764267075.4277744,$VNYMR,3,269346144,0,0,0,-0.041,-0.299,-0.415,-0.350,-0.570,9.530,-2.565,0.134,-1.249
1764267075.481866,$VNYMR,1,269400264,0,0,0,-0.223,-0.068,-0.264,-4.114,5.402,6.751,-2.178,-1.285,-0.294
1764267075.535883,$VNYMR,2,269454376,0,0,0,-0.123,-0.191,-0.441,-0.240,1.187,10.801,-0.688,0.505,-0.409
1764267075.5932548,$VNYMR,3,269510939,0,0,0,-0.004,-0.138,-0.466,-0.340,1.680,10.190,-0.298,0.557,-0.127
1764267075.6470716,$VNYMR,1,269565764,0,0,0,-0.182,-0.049,-0.242,-4.108,5.606,7.868,0.385,1.090,-0.567
1764267075.7015517,$VNYMR,2,269619537,0,0,0,-0.073,-0.251,-0.422,0.234,-0.036,10.867,0.872,0.453,0.050
1764267075.7568786,$VNYMR,3,269676580,0,0,0,0.055,-0.170,-0.442,0.000,-0.330,9.990,0.122,0.346,-0.003
1764267075.8126128,$VNYMR,1,269730208,0,0,0,-0.159,-0.045,-0.231,-3.709,4.491,8.435,-0.354,0.583,-0.045
1764267075.8660188,$VNYMR,2,269785031,0,0,0,-0.052,-0.238,-0.423,0.036,-1.463,9.331,-0.563,0.052,0.089
1764267075.9225078,$VNYMR,3,269841115,0,0,0,0.087,-0.172,-0.450,0.090,-1.730,8.330,-0.701,0.265,-0.025
1764267075.9763148,$VNYMR,1,269895306,0,0,0,-0.120,0.029,-0.226,-2.669,5.699,10.039,-0.787,0.553,-0.360
1764267076.03055,$VNYMR,2,269949438,0,0,0,-0.040,-0.215,-0.420,-0.180,-1.656,9.471,-0.161,0.052,0.018
1764267076.0867224,$VNYMR,3,270005571,0,0,0,0.102,-0.125,-0.471,-0.210,-1.520,8.550,0.368,0.278,-0.022
1764267076.1411803,$VNYMR,1,270059200,0,0,0,-0.185,-0.033,-0.299,-10.691,6.573,5.791,-4.154,-0.273,0.321
1764267076.1966057,$VNYMR,2,270113687,0,0,0,-0.039,-0.205,-0.434,-0.139,-1.566,9.943,-0.183,-0.087,-0.020
1764267076.2531142,$VNYMR,3,270171916,0,0,0,0.099,-0.122,-0.460,-0.200,-1.600,9.280,-0.082,-0.050,-0.022
1764267076.3082316,$VNYMR,1,270226061,0,0,0,-0.219,0.131,-0.395,-5.386,-1.463,8.995,-2.031,0.030,-0.361
1764267076.361681,$VNYMR,2,270280731,0,0,0,-0.038,-0.194,-0.442,-0.046,-1.960,9.946,-0.163,0.010,0.036
1764267076.4188914,$VNYMR,3,270337401,0,0,0,0.095,-0.110,-0.464,-0.240,-2.090,9.570,-0.140,-0.036,0.032
1764267076.4734926,$VNYMR,1,270391415,0,0,0,-0.374,0.259,-0.482,-1.257,-2.244,10.669,-2.060,-2.673,-0.009
1764267076.5271277,$VNYMR,2,270446002,0,0,0,-0.041,-0.179,-0.427,-0.156,-2.020,10.041,-0.086,-0.007,0.026
1764267076.584659,$VNYMR,3,270502094,0,0,0,0.099,-0.114,-0.467,-0.240,-2.110,9.460,-0.046,0.005,0.013
1764267076.6379182,$VNYMR,1,270557170,0,0,0,-0.421,0.343,-0.482,3.105,-3.952,6.662,-1.514,-0.730,0.742
1764267076.692599,$VNYMR,2,270610375,0,0,0,-0.006,-0.180,-0.428,-0.162,-1.969,10.055,-0.044,0.015,0.009
1764267076.7481534,$VNYMR,3,270667664,0,0,0,0.095,-0.096,-0.456,-0.140,-1.850,9.400,-0.099,0.021,0.025
1764267076.807891,$VNYMR,1,270726048,0,0,0,-0.423,0.230,-0.453,-0.173,-2.649,9.415,1.192,0.317,-0.770
1764267076.8619637,$VNYMR,2,270780388,0,0,0,-0.007,-0.174,-0.437,-0.381,-2.138,10.019,-0.009,0.033,0.025
1764267076.919125,$VNYMR,3,270837917,0,0,0,0.099,-0.092,-0.476,-0.350,-2.180,9.180,0.015,0.048,0.017
1764267076.9727204,$VNYMR,1,270891641,0,0,0,-0.473,0.296,-0.451,1.390,-4.429,8.336,-0.915,-0.171,-0.119
1764267077.0269136,$VNYMR,2,270945380,0,0,0,-0.001,-0.172,-0.436,0.150,-2.243,9.817,-0.064,-0.008,0.001
1764267077.0840576,$VNYMR,3,271001968,0,0,0,0.110,-0.092,-0.460,-0.290,-1.960,9.320,-0.081,0.001,-0.001
1764267077.1383326,$VNYMR,1,271056569,0,0,0,-0.463,0.255,-0.452,1.411,-3.819,9.692,-0.209,0.081,-0.389
1764267077.1921952,$VNYMR,2,271111100,0,0,0,-0.032,-0.177,-0.433,-0.425,-2.231,9.975,0.116,0.031,0.004
1764267077.2492082,$VNYMR,3,271167265,0,0,0,0.110,-0.087,-0.464,-0.360,-2.290,9.450,0.107,0.014,-0.003
1764267077.3032196,$VNYMR,1,271221713,0,0,0,-0.540,0.193,-0.467,2.155,-2.976,7.195,1.795,-0.760,0.659
1764267077.357766,$VNYMR,2,271275682,0,0,0,-0.034,-0.179,-0.432,0.112,-2.216,10.149,-0.091,0.015,0.004
1764267077.414598,$VNYMR,3,271332814,0,0,0,0.106,-0.092,-0.460,-0.490,-2.110,10.430,-0.265,-0.061,-0.040
1764267077.4685476,$VNYMR,1,271387115,0,0,0,-0.369,0.246,-0.481,-1.239,-2.686,9.425,-2.982,3.027,-0.091
1764267077.5228736,$VNYMR,2,271441654,0,0,0,-0.036,-0.171,-0.436,-0.163,-2.168,9.663,0.132,0.116,-0.016
1764267077.5787003,$VNYMR,3,271497886,0,0,0,0.095,-0.081,-0.460,-0.310,-2.320,9.230,0.073,0.064,0.024
1764267077.6331925,$VNYMR,1,271551574,0,0,0,-0.343,0.256,-0.460,-1.793,-2.952,10.150,0.639,0.216,-0.521
1764267077.6870596,$VNYMR,2,271605685,0,0,0,-0.036,-0.173,-0.434,-0.349,-2.037,10.099,0.063,0.073,-0.039
1764267077.744232,$VNYMR,3,271662956,0,0,0,0.106,-0.087,-0.464,-0.420,-2.560,9.610,0.096,0.016,-0.004
1764267077.7986944,$VNYMR,1,271716711,0,0,0,-0.434,0.151,-0.483,0.175,-2.344,10.012,4.097,-0.408,0.493
1764267077.852754,$VNYMR,2,271771371,0,0,0,-0.028,-0.175,-0.429,-0.569,-2.217,10.219,-0.060,0.077,0.018
1764267077.9087076,$VNYMR,3,271827801,0,0,0,0.099,-0.092,-0.468,-0.640,-2.330,9.640,0.027,0.052,0.013
1764267077.963281,$VNYMR,1,271881172,0,0,0,-0.441,0.170,-0.482,0.548,-1.955,8.763,-1.077,0.340,-0.021
1764267078.0170105,$VNYMR,2,271935771,0,0,0,-0.032,-0.177,-0.430,-0.398,-2.280,10.616,-0.048,0.055,0.021
1764267078.0733988,$VNYMR,3,271992229,0,0,0,0.102,-0.096,-0.464,-0.530,-1.610,9.630,0.046,-0.005,-0.001
1764267078.1274521,$VNYMR,1,272045868,0,0,0,-0.407,0.241,-0.450,1.490,-2.736,8.786,-0.347,0.185,0.392
